121.592,23.7097,2024,4,25,3.9,7.2,8,48,19
121.592,23.7143,2024,4,25,3.4,7.4,8,42,13
121.578,23.701,2024,4,25,3.4,7.2,8,22,16
121.576,23.692,2024,4,25,4.6,7.1,8,19,13
121.584,23.7025,2024,4,25,4,6.4,8,11,6
121.613,23.9213,2024,4,25,4.4,5.9,7,53,34
121.57,23.8232,2024,4,25,3.5,6,6,11,48
121.45,23.779,2024,4,25,3.9,12.8,2,49,16
121.566,23.9367,2024,4,25,3.8,5,2,15,36
122.362,24.0335,2024,4,25,5.5,24.1,2,12,17
122.338,23.9128,2024,4,25,5.6,18.5,2,11,53
121.549,23.766,2024,4,25,3.6,6.6,2,11,24
121.558,23.8212,2024,4,25,3.4,5.5,1,48,20
121.803,24.0722,2024,4,25,3.9,23.5,1,44,48
122.273,24.02,2024,4,25,4.9,18.7,0,59,58
121.571,23.8052,2024,4,25,3.5,7.4,0,57,26
121.56,23.6803,2024,4,24,3.8,5,23,32,49
121.571,23.7912,2024,4,24,4,7.9,21,37,42
121.679,24.1983,2024,4,24,3.9,30,20,46,24
121.559,23.7892,2024,4,24,3.3,7.6,20,32,21
121.58,23.855,2024,4,24,3.5,6,20,4,18
121.431,23.779,2024,4,24,3.6,11.5,19,22,29
121.573,23.8818,2024,4,24,3.2,5,18,24,53
121.756,24.1733,2024,4,24,3.7,5,18,13,50
121.598,23.938,2024,4,24,3.1,4.2,17,38,17
121.683,23.9215,2024,4,24,3.5,26.8,17,32,1
121.603,23.9202,2024,4,24,4.3,9,17,23,53
121.86,24.2627,2024,4,24,4,9.4,16,31,31
121.58,23.8115,2024,4,24,4.3,6.8,15,51,35
121.568,23.8062,2024,4,24,3.5,6.6,15,44,13
121.579,23.8107,2024,4,24,4.9,5,15,30,52
121.877,24.2613,2024,4,24,3.6,10.4,14,41,40
121.569,23.9057,2024,4,24,3.2,5.6,13,54,56
121.58,23.8447,2024,4,24,3.7,7.2,13,10,3
121.884,24.2698,2024,4,24,4.7,10.6,13,1,20
121.611,23.7305,2024,4,24,4.5,6.9,11,28,25
121.592,23.7452,2024,4,24,3.4,7.2,11,6,27
121.598,23.7405,2024,4,24,3.7,6.8,10,57,45
121.668,23.9603,2024,4,24,4.5,36.8,9,53,56
121.629,23.945,2024,4,24,4.2,32.7,9,46,43
121.518,23.729,2024,4,24,3.5,6.8,7,0,57
121.579,24.5057,2024,4,24,3.3,6.5,6,44,29
121.65,23.8327,2024,4,24,4.2,5,6,31,36
121.727,23.9083,2024,4,24,4,23.9,5,55,23
121.599,23.9197,2024,4,24,3.3,10.8,5,14,38
121.572,23.9045,2024,4,24,3.3,5.7,4,58,45
121.525,23.7125,2024,4,24,3.7,9.1,4,17,12
121.595,23.8188,2024,4,24,3.8,5.8,4,6,11
121.585,23.7668,2024,4,24,3.6,5,3,4,5
121.605,23.9032,2024,4,24,3.9,10.7,2,49,14
121.511,23.7213,2024,4,24,3.6,6.2,2,38,17
121.683,24.1065,2024,4,24,3.7,7.3,2,17,57
121.547,23.7643,2024,4,24,3.4,5.9,1,17,9
121.548,23.7598,2024,4,24,4.4,5.1,1,12,15
121.58,23.9307,2024,4,24,3,8,0,9,1
121.679,24.1023,2024,4,24,4.6,6.6,0,2,21
121.582,23.9328,2024,4,23,3.1,7.5,23,26,34
121.586,23.9225,2024,4,23,3.3,10.9,23,7,37
121.543,23.802,2024,4,23,3.7,10.9,22,54,11
121.589,23.8538,2024,4,23,3.6,6.2,22,50,42
121.61,23.926,2024,4,23,4.1,6.1,21,29,56
121.58,23.7838,2024,4,23,4.7,7.7,20,40,52
121.605,23.8475,2024,4,23,3.8,6.2,20,34,8
121.572,23.937,2024,4,23,3.8,6.7,19,43,23
121.599,23.9127,2024,4,23,4.6,9.6,19,13,42
121.472,23.7392,2024,4,23,3.6,8.9,19,8,50
121.57,23.9292,2024,4,23,3.5,8.4,18,48,23
121.547,23.9478,2024,4,23,3.3,15.1,18,36,19
121.582,23.902,2024,4,23,4,8.8,18,31,43
121.554,23.9467,2024,4,23,3.8,13.1,18,23,27
121.578,23.9307,2024,4,23,4.1,6.6,18,22,27
121.58,23.9343,2024,4,23,3.4,6.6,18,1,56
121.586,23.9312,2024,4,23,3.2,5,16,47,44
121.551,23.7423,2024,4,23,3.1,5,16,32,9
121.577,23.801,2024,4,23,3.2,6.8,15,33,36
121.586,23.7383,2024,4,23,3.8,7.7,15,27,0
121.572,23.9277,2024,4,23,3.9,8.4,14,22,24
121.578,23.7935,2024,4,23,3.5,7,14,8,31
121.571,23.7597,2024,4,23,3.8,5,13,40,52
121.561,23.8587,2024,4,23,4,6,13,24,19
121.515,23.789,2024,4,23,4.5,5,13,8,6
121.522,23.7577,2024,4,23,3.3,7.8,12,58,50
121.637,23.835,2024,4,23,3.8,5.5,12,56,3
121.587,23.9272,2024,4,23,3.2,10.1,12,38,54
121.594,23.8975,2024,4,23,3.5,10.4,12,25,29
121.602,23.9132,2024,4,23,3.8,9.5,12,15,56
