date,time,lat,lon,depth,ML,nstn,dmin,gap,trms,ERH,ERZ,fixed,nph,quality
2021-07-15,23:34:18.86,23.9513,121.6102,7.76,3.64,23,2.70,171,0.31,0.30,0.30,F,44,C
2021-07-15,23:35:10.19,23.9738,121.5960,10.14,3.59,44,1.80,94,0.35,0.30,0.30,F,82,C
2021-07-15,23:35:39.59,23.9815,121.5938,9.04,2.92,12,2.10,88,0.23,0.50,0.60,F,19,B
2021-07-15,23:36:35.56,23.9767,121.5898,9.93,2.52,18,2.40,80,0.27,0.30,0.40,F,32,B
2021-07-15,23:37:45.69,23.9565,121.6113,6.17,2.70,46,2.10,173,0.36,0.30,0.30,F,77,C
2021-07-15,23:37:59.51,23.9775,121.5952,9.06,2.62,20,1.90,85,0.23,0.30,0.30,F,31,B
2021-07-15,23:38:31.48,23.9798,121.5917,8.32,2.28,22,2.30,85,0.27,0.30,0.40,F,37,B
2021-07-15,23:49:30.05,23.9768,121.5837,8.00,3.78,88,3.00,40,0.38,0.20,0.20,F,136,B
2021-07-15,23:50:05.17,23.9813,121.5887,8.24,3.60,50,2.60,67,0.40,0.20,0.20,F,92,B
2021-07-15,23:54:25.99,23.9813,121.5838,7.77,3.26,84,3.10,35,0.38,0.20,0.20,F,136,B
2021-07-15,23:56:09.37,23.9610,121.5905,8.66,2.95,60,2.80,78,0.34,0.20,0.10,F,103,B
2021-07-16,00:04:18.24,23.9693,121.5968,6.86,1.85,25,1.80,107,0.37,0.30,0.40,F,46,C
2021-07-16,00:04:59.23,23.9872,121.5970,7.51,2.21,40,2.10,106,0.36,0.20,0.30,F,66,C
2021-07-16,00:05:51.27,23.9807,121.5822,8.70,2.02,26,3.20,84,0.27,0.30,0.30,F,38,B
2021-07-16,00:46:01.45,23.9193,121.6317,6.27,1.84,23,3.50,202,0.33,0.30,0.20,F,44,D
2021-07-16,00:47:29.39,23.9070,121.6308,6.26,2.36,52,3.00,94,0.39,0.20,0.20,F,98,C
2021-07-16,01:08:04.14,23.9757,121.5857,7.68,3.16,56,2.80,65,0.35,0.20,0.20,F,90,B
2021-07-16,01:08:45.68,23.9785,121.5802,8.75,2.24,14,3.40,84,0.26,0.40,0.40,F,25,B
2021-07-16,01:11:47.64,23.9758,121.5787,7.93,2.29,53,3.50,65,0.36,0.20,0.20,F,93,B
2021-07-16,01:35:35.25,23.9815,121.5862,9.30,2.52,55,2.90,67,0.31,0.20,0.10,F,99,B
2021-07-16,02:00:02.98,23.9862,121.5807,9.95,2.33,12,3.60,97,0.20,0.40,0.40,F,24,B
2021-07-16,02:42:36.50,23.9675,121.6000,8.24,2.49,64,1.60,63,0.36,0.20,0.20,F,118,B
2021-07-16,03:49:25.96,24.0143,121.6100,2.15,1.83,13,4.40,183,0.36,0.60,0.40,F,20,D
2021-07-16,05:49:27.91,23.9823,121.6048,8.16,2.57,52,1.20,104,0.41,0.20,0.20,F,75,C
2021-07-16,06:19:18.89,23.9753,121.5853,8.63,2.19,38,2.90,79,0.40,0.30,0.30,F,62,B
2021-07-16,06:34:02.87,24.2465,121.6292,19.00,2.48,42,8.80,123,0.30,0.20,0.30,F,77,C
2021-07-16,07:04:40.06,23.9147,121.6518,7.04,1.74,15,5.20,205,0.30,0.40,0.20,F,23,C
2021-07-16,07:21:02.48,23.6280,121.5478,28.87,2.45,52,8.80,149,0.29,0.30,0.20,F,89,C
2021-07-16,11:28:53.15,23.9447,121.6143,6.94,2.82,99,3.40,42,0.36,0.10,0.10,F,223,B
2021-07-16,12:07:13.85,23.9910,121.6068,6.83,2.71,99,1.90,34,0.36,0.20,0.20,F,204,B
2021-07-16,12:09:32.33,23.9942,121.6013,7.92,2.78,54,2.40,67,0.37,0.20,0.20,F,91,B
2021-07-16,12:10:33.02,23.9863,121.6035,9.57,1.65,17,1.60,119,0.31,0.40,0.50,F,29,C
2021-07-16,12:43:56.46,23.9830,121.5927,8.28,2.30,51,2.30,84,0.36,0.20,0.20,F,91,B
2021-07-16,13:48:47.47,23.9608,121.6037,6.20,2.61,70,1.90,87,0.40,0.20,0.20,F,119,B
2021-07-16,14:14:01.09,23.9990,121.5943,7.38,4.10,98,3.30,45,0.48,0.40,0.40,F,145,A
2021-07-16,16:48:18.12,24.0007,121.5952,9.89,2.33,60,3.40,124,0.44,0.50,0.30,F,103,B
2021-07-16,16:54:44.64,23.9970,121.5927,7.42,2.93,99,3.20,35,0.53,0.40,0.40,F,230,A
2021-07-16,17:09:57.05,23.9937,121.5932,5.54,2.50,98,2.90,36,0.42,0.10,0.20,F,172,B
2021-07-16,19:21:39.82,23.9207,121.5803,7.06,2.98,92,2.90,53,0.41,0.20,0.20,F,179,B
2021-07-16,19:22:24.47,23.9255,121.5887,7.25,3.64,99,2.80,46,0.36,0.10,0.10,F,222,B
2021-07-16,19:59:47.74,23.9988,121.5773,9.50,3.97,99,4.50,40,0.50,0.40,0.30,F,234,A
2021-07-16,20:00:47.00,23.9805,121.5833,8.56,3.57,68,3.10,72,0.31,0.10,0.10,F,114,B
2021-07-16,20:00:53.56,24.0005,121.5718,9.31,3.25,14,5.10,103,0.29,0.70,1.00,F,25,B
2021-07-16,20:01:16.79,23.9813,121.5810,9.77,2.41,8,3.40,93,0.20,0.40,0.60,F,16,B
2021-07-16,20:06:35.63,23.9968,121.5900,9.71,2.89,70,3.40,47,0.43,0.50,0.50,F,118,A
2021-07-16,20:24:49.66,23.9997,121.5803,9.01,2.95,65,4.30,43,0.50,0.50,0.70,F,114,A
2021-07-16,21:48:44.61,23.9690,121.5938,8.22,2.72,63,2.10,104,0.36,0.20,0.20,F,99,C
2021-07-16,22:42:58.78,23.9783,121.5867,7.72,1.99,40,2.80,71,0.34,0.20,0.20,F,77,B
2021-07-16,23:16:02.79,23.9175,121.5642,11.84,1.66,11,4.10,95,0.30,0.40,0.40,F,20,B
2021-07-16,23:16:50.07,23.9980,121.5892,9.98,2.17,24,3.60,116,0.33,0.60,0.40,F,44,B
2021-07-16,23:17:18.16,23.9975,121.5727,10.73,1.40,5,4.80,132,0.25,1.00,1.20,F,10,D
2021-07-17,00:42:46.97,23.9467,121.6128,6.83,3.12,76,3.20,89,0.38,0.20,0.20,F,119,B
2021-07-17,00:43:12.88,23.9455,121.6180,6.49,3.51,67,3.30,94,0.36,0.30,0.20,F,108,C
2021-07-17,00:43:54.86,23.9450,121.6177,8.46,2.51,30,3.40,172,0.32,0.30,0.20,F,48,C
2021-07-17,03:23:47.25,23.9218,121.5662,6.51,2.52,65,4.20,62,0.38,0.10,0.20,F,120,B
2021-07-17,04:16:32.77,23.6515,121.4418,29.64,2.44,78,2.40,53,0.44,0.30,0.30,F,156,B
2021-07-17,06:31:06.65,24.0477,121.6163,8.19,2.22,36,3.90,149,0.39,0.40,0.30,F,64,C
2021-07-17,08:41:53.97,23.9652,121.6007,8.21,2.45,68,1.70,64,0.35,0.20,0.20,F,124,B
2021-07-17,13:10:43.86,24.2277,121.5077,48.35,2.23,55,3.50,47,0.27,0.30,0.30,F,103,B
2021-07-17,14:06:11.30,24.0297,121.7015,23.26,2.34,51,10.80,92,0.29,0.30,0.20,F,90,B
2021-07-17,15:36:38.38,24.0382,121.5867,6.37,3.23,46,5.10,89,0.40,0.30,0.30,F,60,B
2021-07-17,15:36:48.96,24.0362,121.6282,7.55,2.73,41,5.50,97,0.34,0.30,0.20,F,69,C
2021-07-17,15:37:03.72,24.0493,121.6565,7.33,3.56,99,6.30,45,0.43,0.20,0.20,F,176,B
2021-07-17,15:37:38.18,24.0405,121.6123,8.85,2.78,28,4.60,146,0.32,0.40,0.30,F,42,C
2021-07-17,15:38:07.46,24.0473,121.6465,6.57,2.98,55,5.70,107,0.41,0.30,0.30,F,95,C
2021-07-17,15:38:26.46,24.0387,121.6062,7.10,2.57,19,4.70,149,0.35,0.60,0.40,F,27,C
2021-07-17,15:39:07.27,24.0423,121.6053,8.44,2.10,15,4.30,146,0.30,0.50,0.40,F,26,C
2021-07-17,18:04:40.37,23.7810,121.5425,45.63,2.46,80,2.20,76,0.41,0.40,0.30,F,144,B
2021-07-17,19:07:22.17,23.8988,121.5675,8.42,3.14,82,3.50,66,0.37,0.20,0.20,F,126,B
2021-07-17,20:21:36.45,23.9267,121.4837,15.61,2.95,99,4.40,39,0.30,0.10,0.20,F,180,B
2021-07-17,23:31:32.68,24.2053,121.7272,10.31,2.32,47,11.50,182,0.29,0.30,0.30,F,86,C
2021-07-18,00:11:32.97,23.7578,121.4353,22.52,3.91,99,6.00,32,0.37,0.20,0.10,F,261,B
2021-07-18,00:28:29.87,23.5438,121.5225,32.20,3.13,31,11.60,126,0.36,0.60,0.50,F,61,C
2021-07-18,01:10:52.98,23.8242,121.5350,7.89,2.36,48,4.90,122,0.37,0.20,0.20,F,78,C
2021-07-18,01:27:00.28,23.9287,121.6367,5.21,2.82,62,4.50,91,0.43,0.20,0.20,F,109,C
2021-07-18,01:59:59.49,24.2078,121.7272,9.80,2.92,75,11.30,69,0.28,0.30,0.30,F,115,B
2021-07-18,03:52:31.51,23.9735,121.5815,8.11,2.88,99,3.30,49,0.34,0.10,0.10,F,192,B
2021-07-18,03:53:11.94,23.9723,121.5817,8.31,2.36,51,3.30,81,0.32,0.20,0.20,F,98,B
2021-07-18,04:00:21.05,23.9755,121.5832,8.14,2.59,94,3.10,51,0.35,0.10,0.10,F,168,B
2021-07-18,04:35:49.47,23.8247,121.5385,7.34,3.42,99,4.80,41,0.37,0.10,0.10,F,187,B
2021-07-18,04:37:11.51,23.9760,121.5782,9.00,2.23,35,3.60,79,0.33,0.20,0.20,F,67,B
2021-07-18,07:45:47.52,23.9122,121.5788,6.07,3.00,99,2.50,66,0.38,0.10,0.10,F,187,B
2021-07-18,11:25:42.81,24.0312,121.6148,8.28,4.45,99,5.60,35,0.38,0.20,0.10,F,272,B
2021-07-18,11:26:08.65,24.0338,121.6198,10.48,3.62,32,5.40,156,0.34,0.40,0.20,F,54,C
2021-07-18,11:26:24.17,24.0433,121.6138,9.96,3.39,22,4.30,158,0.37,0.70,0.70,F,41,C
2021-07-18,11:26:54.28,24.0223,121.6043,7.45,3.16,42,5.30,135,0.35,0.30,0.20,F,79,C
2021-07-18,11:26:59.95,24.0325,121.5905,8.26,2.81,11,5.60,142,0.21,0.80,0.50,F,15,C
2021-07-18,11:27:19.64,24.0433,121.5833,7.20,2.09,7,4.70,130,0.32,1.20,1.50,F,13,B
2021-07-18,11:28:15.63,24.0555,121.6263,9.36,1.74,15,3.60,167,0.35,1.50,0.80,F,21,C
2021-07-18,11:28:31.04,24.0612,121.5707,9.59,1.34,11,4.10,112,0.35,1.10,1.20,F,17,B
2021-07-18,11:29:46.10,24.0365,121.6282,8.96,2.87,31,5.50,119,0.33,0.50,0.40,F,60,B
2021-07-18,11:30:12.45,24.0495,121.5878,8.26,1.57,15,3.90,90,0.23,0.50,0.40,F,29,A
2021-07-18,11:30:40.09,24.0467,121.6160,9.86,1.86,19,4.00,110,0.38,0.50,0.50,F,37,C
2021-07-18,12:15:19.87,23.5417,121.5245,33.75,2.76,71,11.60,72,0.37,0.20,0.20,F,114,B
2021-07-18,12:15:49.33,24.0295,121.5885,7.95,2.25,32,5.90,143,0.41,0.30,0.30,F,52,C
2021-07-18,12:31:28.27,23.9328,121.6408,9.29,2.17,8,5.10,209,0.33,0.70,0.60,F,13,D
2021-07-18,13:26:44.38,24.0325,121.6083,8.09,1.79,29,5.40,152,0.44,0.50,0.40,F,52,C
2021-07-18,14:03:42.81,23.9058,121.6343,6.48,2.31,26,3.30,205,0.35,0.50,0.20,F,31,D
2021-07-18,14:03:48.14,23.9003,121.6213,5.94,2.37,52,2.00,183,0.34,0.30,0.20,F,77,D
2021-07-18,14:59:41.74,23.9667,121.6038,7.14,2.59,81,1.40,117,0.32,0.20,0.20,F,128,C
2021-07-18,15:25:02.92,23.9367,121.4653,18.39,3.00,99,4.20,22,0.31,0.10,0.20,F,204,B
2021-07-18,18:40:46.97,23.9388,121.5822,8.32,4.04,99,4.40,25,0.38,0.10,0.10,F,222,B
2021-07-18,18:41:21.06,23.9227,121.5695,7.54,2.49,3,3.90,180,0.24,0.50,0.50,F,6,C
2021-07-18,18:41:43.66,23.9297,121.5733,9.05,2.33,10,4.10,99,0.23,0.40,0.40,F,17,B
2021-07-18,18:44:48.56,23.9302,121.5778,9.36,2.77,55,3.80,108,0.36,0.20,0.20,F,74,C
2021-07-18,18:45:21.25,23.9417,121.5738,9.32,2.18,20,5.10,101,0.33,0.40,0.50,F,32,C
2021-07-18,18:54:36.37,23.9320,121.5788,8.85,2.65,96,3.90,54,0.36,0.10,0.10,F,180,B
2021-07-18,20:21:38.20,23.9327,121.5742,8.65,2.37,36,4.30,101,0.41,0.30,0.30,F,72,C
2021-07-18,20:22:21.66,23.9107,121.5505,12.76,1.25,7,5.30,119,0.40,1.50,1.40,F,13,B
2021-07-19,01:09:35.15,24.0340,121.5887,4.38,2.35,52,5.50,71,0.42,0.20,0.20,F,91,C
2021-07-19,01:20:28.55,24.0363,121.6048,7.72,2.36,45,4.90,138,0.44,0.30,0.20,F,78,C
2021-07-19,02:28:31.43,23.9252,121.5680,8.80,2.29,35,4.20,88,0.38,0.30,0.20,F,61,B
2021-07-19,02:40:57.16,23.9272,121.5682,8.93,2.32,41,4.30,89,0.33,0.20,0.20,F,65,B
2021-07-19,03:23:02.59,23.9218,121.5632,8.38,2.25,44,4.40,78,0.33,0.20,0.30,F,68,B
2021-07-19,19:34:52.25,23.9590,121.6002,7.43,2.54,53,2.20,142,0.41,0.30,0.30,F,83,C
2021-07-19,20:34:46.46,23.9435,121.5827,9.00,2.71,34,4.70,116,0.30,0.40,0.30,F,38,B
2021-07-19,20:34:49.30,23.9443,121.5818,7.27,2.68,38,4.70,112,0.37,0.20,0.30,F,56,C
2021-07-19,22:06:09.22,24.2077,121.7225,10.63,2.99,94,11.40,34,0.29,0.20,0.20,F,139,B
2021-07-19,22:06:39.45,24.2168,121.7035,10.03,2.16,11,10.40,188,0.18,0.90,0.90,F,17,D
2021-07-19,22:06:44.51,24.2242,121.6923,9.61,2.39,33,10.10,177,0.31,0.60,0.60,F,61,C
2021-07-19,22:07:03.41,24.2133,121.7107,10.44,1.86,11,10.80,196,0.22,1.00,0.80,F,18,D
2021-07-19,22:09:39.29,24.2227,121.6962,11.39,2.39,67,10.30,79,0.35,0.40,0.30,F,113,A
2021-07-19,22:09:59.11,24.2173,121.7050,7.43,1.79,10,10.60,189,0.21,1.00,1.00,F,15,D
2021-07-19,22:10:26.96,24.2170,121.7103,8.15,1.38,8,11.00,202,0.21,1.00,0.60,F,14,D
2021-07-19,22:11:14.43,24.2115,121.7065,11.45,2.02,42,10.30,175,0.30,0.60,0.40,F,71,C
2021-07-19,22:13:34.99,24.2175,121.7113,11.02,1.53,15,11.10,197,0.25,0.80,0.60,F,28,D
2021-07-19,22:18:05.23,24.2187,121.7237,10.37,2.96,86,10.20,64,0.30,0.20,0.20,F,132,B
2021-07-19,22:18:44.01,24.2162,121.7000,11.16,1.84,17,10.10,195,0.23,0.90,0.50,F,28,D
2021-07-19,22:18:55.78,24.2195,121.6978,11.18,1.75,14,10.20,192,0.22,0.80,0.50,F,26,D
2021-07-19,22:19:30.24,24.2110,121.7000,11.69,1.93,34,9.80,184,0.32,0.70,0.50,F,58,D
2021-07-19,22:20:25.47,24.2225,121.6962,10.73,2.01,34,10.30,174,0.39,0.80,0.60,F,61,C
2021-07-19,22:32:43.26,24.2120,121.7082,11.14,2.06,47,10.50,94,0.36,0.70,0.50,F,78,B
2021-07-19,22:33:14.19,24.2223,121.6912,10.40,1.61,17,9.90,177,0.21,0.70,0.60,F,25,C
2021-07-19,23:05:08.88,24.2137,121.7005,11.20,1.98,27,10.00,189,0.36,0.80,0.60,F,49,D
2021-07-20,00:34:33.56,23.7783,121.6268,39.06,2.48,46,6.60,109,0.31,0.30,0.30,F,84,C
2021-07-20,01:14:53.42,23.4952,121.5367,42.93,2.11,29,11.50,123,0.33,0.90,0.80,F,48,C
2021-07-20,02:25:44.00,23.9870,121.5833,12.97,2.06,37,9.40,74,0.32,0.60,0.40,F,54,A
2021-07-20,02:58:51.22,23.9565,121.5987,10.00,2.04,30,2.60,140,0.26,0.40,0.40,F,51,C
2021-07-20,03:23:23.46,23.7868,121.4408,8.21,1.78,10,2.80,90,0.22,0.70,0.70,F,16,A
2021-07-20,03:25:48.68,24.2625,121.7008,7.99,1.72,27,7.00,118,0.30,0.80,0.40,F,43,B
2021-07-20,03:33:04.16,24.1450,121.6182,3.72,1.48,8,1.50,167,0.23,0.70,0.40,F,13,C
2021-07-20,03:41:01.48,24.1500,121.6188,4.00,1.38,12,1.00,158,0.27,0.80,0.40,F,18,C
2021-07-20,03:44:12.12,24.1450,121.6087,4.01,1.20,12,2.10,136,0.24,0.70,0.90,F,20,C
2021-07-20,03:46:31.95,23.9168,121.5790,8.76,1.60,20,2.80,95,0.34,0.40,0.40,F,34,C
2021-07-20,05:49:11.61,23.9117,121.5650,5.59,2.18,39,3.90,80,0.35,0.20,0.30,F,66,B
2021-07-20,06:58:44.83,23.8207,121.4133,25.45,1.53,15,3.00,74,0.31,1.10,1.00,F,21,A
2021-07-20,07:25:32.09,24.1198,121.6278,39.83,1.97,21,4.30,96,0.39,1.60,1.10,F,32,B
2021-07-20,08:37:58.27,23.8485,121.5773,9.62,1.79,20,6.60,170,0.33,0.90,0.90,F,34,C
2021-07-20,09:00:29.05,23.8457,121.5890,7.01,1.96,37,6.60,110,0.29,0.20,0.20,F,60,B
2021-07-20,09:22:08.41,23.8498,121.5658,9.63,1.90,21,6.90,150,0.21,0.60,0.60,F,31,C
2021-07-20,10:21:52.58,23.7037,121.6923,35.83,1.99,33,14.80,96,0.30,0.40,0.40,F,49,B
2021-07-20,11:12:25.43,23.9097,121.5672,9.50,1.87,26,3.60,81,0.39,0.80,0.80,F,40,A
2021-07-20,13:50:20.00,24.0328,121.5870,9.86,1.62,21,5.70,136,0.29,0.80,0.70,F,32,C
2021-07-20,14:40:50.74,24.0110,121.5957,9.35,1.84,32,4.40,136,0.34,0.60,0.60,F,56,C
2021-07-20,15:25:39.65,24.0015,121.6010,6.94,1.67,28,3.20,123,0.31,0.40,0.40,F,47,C
2021-07-20,15:51:29.10,23.5440,121.7053,28.24,2.28,53,24.30,121,0.32,0.50,0.50,F,82,C
2021-07-20,15:58:52.10,23.9485,121.5742,12.63,1.50,24,5.00,96,0.32,0.70,0.60,F,41,B
2021-07-20,18:00:53.40,23.8902,121.5453,20.34,1.54,22,6.00,95,0.32,0.80,0.80,F,34,B
2021-07-20,18:29:59.15,24.0143,121.5977,10.34,1.53,18,4.60,150,0.29,0.80,0.80,F,28,C
2021-07-20,18:33:42.68,23.9078,121.6867,26.60,1.69,32,18.30,109,0.26,0.70,0.50,F,46,B
2021-07-20,18:41:00.08,23.8830,121.5723,9.49,1.61,27,3.80,140,0.34,0.20,0.30,F,48,C
2021-07-20,19:10:47.08,23.8177,121.4337,16.18,1.64,21,1.00,65,0.21,0.60,0.40,F,30,A
2021-07-20,20:02:45.38,23.9122,121.4438,17.30,2.63,89,7.70,23,0.30,0.20,0.20,F,136,B
2021-07-20,20:17:42.56,23.9890,121.6652,15.62,1.37,23,5.50,107,0.29,0.70,0.30,F,41,B
2021-07-20,20:42:23.74,23.9930,121.5708,9.93,1.56,14,4.80,94,0.29,0.80,0.80,F,22,B
2021-07-20,20:52:38.04,23.9102,121.6288,12.17,1.49,13,2.80,207,0.24,0.90,0.60,F,19,D
2021-07-20,21:25:19.35,23.9172,121.6935,23.76,1.91,31,9.40,139,0.24,0.70,0.40,F,48,C
2021-07-20,21:36:25.82,23.8438,121.4078,15.82,1.05,12,4.90,78,0.31,1.00,1.10,F,19,A
2021-07-20,21:52:37.30,23.8177,121.4480,12.02,1.41,19,0.90,81,0.44,0.90,0.70,F,34,A
2021-07-20,21:56:41.89,23.9097,121.5147,20.71,1.34,19,6.60,68,0.38,1.00,1.20,F,30,A
2021-07-20,22:25:37.36,23.9007,121.5418,20.61,1.74,15,8.70,150,0.28,0.80,0.90,F,27,C
2021-07-20,22:32:16.68,23.9933,121.5908,7.80,2.00,31,3.10,102,0.33,0.50,0.40,F,44,C
2021-07-20,22:32:27.06,24.0082,121.5847,7.07,2.10,37,4.70,124,0.33,0.50,0.50,F,62,B
2021-07-20,22:32:49.39,23.9875,121.5925,7.58,1.90,26,2.50,96,0.29,0.30,0.30,F,48,B
2021-07-21,07:02:35.84,23.8780,121.5313,12.70,2.03,22,7.70,93,0.35,0.60,0.60,F,43,B
2021-07-21,10:24:55.59,23.5773,121.5488,31.34,2.91,57,14.50,89,0.30,0.30,0.30,F,93,B
2021-07-21,19:24:23.98,23.9617,121.2870,2.60,1.18,11,11.30,77,0.21,0.30,0.80,F,21,C
2021-07-21,20:56:06.18,23.8997,121.5775,7.63,3.16,99,2.50,35,0.38,0.10,0.10,F,218,B
2021-07-22,00:07:02.44,23.9045,121.5597,12.07,2.56,34,4.30,87,0.36,0.50,0.40,F,67,A
2021-07-22,02:12:24.50,23.9045,121.5750,6.87,3.56,85,2.80,72,0.35,0.10,0.20,F,142,B
2021-07-22,03:33:31.07,24.1510,121.6162,5.36,1.48,6,1.00,147,0.19,0.90,1.10,F,12,C
2021-07-22,18:13:59.36,23.8258,121.4238,19.31,2.25,22,2.40,73,0.28,0.40,0.50,F,42,B
2021-07-22,20:32:09.80,23.9057,121.6488,36.06,2.10,23,4.80,137,0.38,0.70,0.80,F,43,C
2021-07-23,08:49:01.81,24.1917,121.5925,19.84,2.10,23,2.00,95,0.29,0.50,0.40,F,45,B
2021-07-23,13:20:44.94,24.0087,121.6145,7.59,2.72,86,3.70,46,0.38,0.20,0.20,F,164,B
2021-07-23,15:39:03.89,23.9100,121.4745,15.02,2.55,63,6.40,54,0.36,0.20,0.20,F,121,B
2021-07-23,15:55:41.15,24.0115,121.6033,8.20,3.00,44,4.20,46,0.42,0.30,0.30,F,84,B
2021-07-23,16:00:49.03,24.0185,121.6083,12.32,2.63,40,4.80,152,0.39,0.50,0.30,F,80,C
2021-07-23,19:44:36.05,24.1468,121.6868,9.49,3.54,99,6.60,50,0.31,0.20,0.10,F,179,B
2021-07-23,23:58:08.20,23.9583,121.4775,17.36,2.84,47,1.70,40,0.32,0.30,0.30,F,80,B
2021-07-24,03:18:25.15,23.9143,121.4942,33.84,1.93,16,5.70,128,0.35,0.60,0.40,F,30,C
2021-07-24,10:07:39.63,24.0575,121.6587,44.01,1.97,17,6.10,114,0.44,1.30,1.00,F,30,C
2021-07-24,13:59:26.49,23.8403,121.5297,10.08,1.32,5,6.70,176,0.10,0.30,0.40,F,10,B
2021-07-24,23:25:43.49,23.8050,121.4147,26.45,3.04,32,2.80,62,0.33,0.40,0.50,F,64,B
2021-07-25,02:28:00.01,23.9125,121.6320,11.27,1.91,20,3.20,184,0.40,0.50,0.60,F,28,D
2021-07-25,02:28:12.63,23.9135,121.6258,7.86,2.04,22,2.70,189,0.41,0.50,0.40,F,38,D
2021-07-25,04:27:06.93,23.8340,121.5855,23.92,1.84,31,5.60,165,0.32,0.30,0.40,F,45,C
2021-07-25,08:35:23.42,23.8295,121.5620,19.66,1.53,11,4.60,162,0.27,0.60,0.90,F,21,C
2021-07-26,02:22:01.91,23.9427,121.7140,50.00,2.57,34,10.80,110,0.42,0.50,0.50,F,60,C
2021-07-26,06:30:45.33,23.9920,121.6028,8.31,2.12,34,2.20,132,0.33,0.30,0.20,F,55,C
2021-07-26,07:32:42.19,23.7782,121.6903,42.49,2.42,61,13.00,72,0.33,0.40,0.30,F,101,B
2021-07-26,08:45:03.84,23.8980,121.5963,19.79,2.32,32,0.80,84,0.13,0.10,0.10,F,46,A
2021-07-26,11:39:59.37,24.0023,121.6127,8.98,4.27,30,3.00,157,0.33,0.40,0.40,F,49,C
2021-07-26,11:40:11.17,24.0082,121.6208,8.67,4.64,99,3.70,49,0.45,0.20,0.10,F,238,B
2021-07-26,11:51:50.95,23.9183,121.4797,15.22,2.04,24,5.40,53,0.37,0.40,0.60,F,46,B
2021-07-26,11:52:22.01,24.0027,121.6080,13.47,1.95,29,3.10,156,0.34,0.60,0.30,F,56,C
2021-07-26,14:21:40.89,24.0547,121.5313,17.36,3.05,33,8.00,69,0.28,0.30,0.30,F,65,B
2021-07-26,14:59:26.89,24.0035,121.6088,8.72,3.27,99,3.20,74,0.38,0.20,0.20,F,178,B
2021-07-26,14:59:57.13,24.0012,121.5998,8.85,2.26,13,3.20,146,0.25,0.30,0.40,F,26,C
2021-07-26,15:14:35.99,24.0202,121.6092,9.38,2.28,58,5.00,78,0.48,0.60,0.60,F,116,A
2021-07-26,17:31:01.03,23.8763,121.4460,17.87,3.28,89,7.20,27,0.30,0.10,0.20,F,150,B
2021-07-26,17:31:37.83,23.8658,121.4297,16.80,1.87,13,6.10,100,0.27,0.40,0.50,F,24,B
2021-07-26,19:34:54.33,23.8812,121.4412,15.53,2.16,40,7.70,48,0.30,0.30,0.30,F,65,B
2021-07-26,19:35:17.16,23.9243,121.4580,17.46,1.42,8,5.80,107,0.23,0.50,0.60,F,13,B
2021-07-26,20:00:17.38,23.8850,121.5137,10.42,2.86,74,9.20,84,0.34,0.20,0.20,F,127,B
2021-07-27,00:41:53.73,23.8570,121.5745,7.17,2.37,49,5.90,93,0.32,0.20,0.20,F,94,C
2021-07-27,04:08:19.75,24.0492,121.5788,8.13,1.23,15,4.40,119,0.26,0.60,0.60,F,26,B
2021-07-27,04:08:32.35,24.0832,121.5288,48.60,2.23,33,7.70,75,0.31,0.40,0.60,F,66,B
2021-07-27,05:44:08.45,23.7945,121.4605,11.38,2.93,32,2.70,52,0.29,0.30,0.30,F,63,B
2021-07-27,06:14:12.86,24.0982,121.6952,9.49,1.37,4,9.40,310,0.33,1.80,1.70,F,8,D
2021-07-27,08:07:44.32,23.8027,121.7005,45.00,2.43,53,14.10,95,0.37,0.40,0.30,F,106,C
2021-07-27,13:52:08.28,23.8722,121.4343,18.33,1.72,25,6.70,93,0.30,0.30,0.50,F,48,C
2021-07-27,19:19:26.00,24.0037,121.5858,9.68,1.75,14,4.20,118,0.31,0.90,1.00,F,22,B
2021-07-27,19:19:55.72,24.0348,121.6190,7.86,2.61,96,5.30,48,0.34,0.20,0.10,F,177,B
2021-07-27,21:04:07.51,24.0065,121.6132,9.93,1.32,27,3.50,159,0.34,0.30,0.30,F,49,C
2021-07-27,21:04:22.64,24.0095,121.6042,7.69,1.54,26,3.90,151,0.40,0.40,0.40,F,44,C
2021-07-27,21:05:01.71,24.0103,121.6088,8.11,1.92,48,3.90,75,0.40,0.30,0.20,F,92,B
2021-07-28,04:57:46.11,23.5645,121.5085,32.20,1.40,15,11.80,126,0.24,1.00,0.80,F,28,B
2021-07-28,08:47:21.47,23.8470,121.4328,16.82,2.45,26,4.00,55,0.32,0.40,0.50,F,51,B
2021-07-28,11:07:28.26,23.7338,121.5590,24.55,1.88,35,3.10,124,0.34,0.30,0.30,F,62,C
2021-07-28,11:28:59.45,24.1253,121.6757,10.62,2.25,41,6.50,89,0.38,0.30,0.20,F,74,B
2021-07-28,12:37:33.47,23.6498,121.4027,9.72,2.28,58,3.30,88,0.34,0.20,0.20,F,107,B
2021-07-28,12:38:19.84,23.6578,121.4095,10.01,1.82,20,2.20,126,0.34,0.50,0.30,F,38,C
2021-07-28,12:43:35.24,23.6542,121.4143,9.49,2.68,99,2.10,66,0.38,0.20,0.10,F,204,B
2021-07-28,13:29:47.47,23.8752,121.5010,14.69,1.32,8,9.20,122,0.42,1.40,1.80,F,16,B
2021-07-28,14:13:51.98,23.5137,121.5785,38.59,2.44,59,15.90,132,0.38,0.40,0.40,F,115,C
