121.4672	23.7927	2021	05	28	3.19	10.32	13	41	18
121.591	23.9933	2021	05	29	2.93	9.15	08	10	19
121.4817	23.9455	2021	05	29	3.99	18.98	11	27	54
121.5045	23.4858	2021	05	29	2.75	28.96	15	02	22
121.7008	23.5762	2021	05	29	2.37	48.56	22	53	07
121.4523	23.9068	2021	05	30	3.63	20.27	04	28	41
121.4788	23.9613	2021	05	30	2.41	18.96	05	12	28
121.4823	23.924	2021	05	30	2.76	16.26	07	48	03
121.4812	23.9177	2021	05	30	2.85	16.31	07	54	22
121.534	23.9133	2021	05	31	3.75	11.52	07	28	04
121.4782	23.9448	2021	05	31	2.68	19.04	11	12	26
121.624	24.0198	2021	06	01	2.51	42.05	08	12	41
121.4702	23.962	2021	06	01	2.32	20.4	09	45	45
121.4705	23.9445	2021	06	01	3.2	18.4	13	26	17
121.517	23.5322	2021	06	02	2.75	28.2	11	11	50
121.4513	23.912	2021	06	03	2.8	19.22	04	37	02
121.697	23.7762	2021	06	04	2.32	40.7	15	07	59
121.7078	24.0968	2021	06	05	2.55	7.75	14	43	40
121.5215	24.1722	2021	06	05	2.61	32.59	17	41	48
121.457	23.8818	2021	06	05	2.4	18.6	22	57	34
121.608	23.482	2021	06	05	2.4	33.31	23	19	40
121.686	23.5158	2021	06	06	2.68	32.13	01	34	46
121.5692	23.7028	2021	06	06	3.36	27.07	23	06	44
121.4825	23.9512	2021	06	07	3.36	18.88	16	47	33
121.4357	23.926	2021	06	07	3.03	19.33	23	31	02
121.4867	23.924	2021	06	09	3.26	15.74	14	09	48
121.5383	23.9078	2021	06	09	4.45	11.97	22	42	31
121.5813	23.99	2021	06	10	2.51	6.56	02	06	22
121.5247	23.9028	2021	06	11	5.12	11.32	05	12	48
121.524	23.8897	2021	06	11	4.5	9.9	05	14	22
121.5467	23.9053	2021	06	11	2.56	8.51	06	38	10
121.5232	23.8953	2021	06	11	3.34	10.27	07	24	52
121.53	23.8903	2021	06	11	5.46	10.62	07	33	26
121.491	23.884	2021	06	11	4.1	8.43	07	34	10
121.4935	23.8892	2021	06	11	2.49	9.37	07	36	23
121.522	23.8905	2021	06	11	4.94	10.78	07	36	43
121.5197	23.8845	2021	06	11	2.53	9.84	07	43	00
121.5192	23.8903	2021	06	11	2.38	10.31	08	38	06
121.5523	23.858	2021	06	11	2.65	9.46	08	40	03
121.5618	23.8652	2021	06	11	4.34	10.94	08	53	47
121.5483	23.861	2021	06	11	3.62	10.46	08	54	04
121.5228	23.8695	2021	06	11	3.13	9.82	08	54	19
121.5613	23.869	2021	06	11	4.2	10.65	08	55	20
121.528	23.8627	2021	06	11	2.91	9.91	08	55	49
121.5625	23.8695	2021	06	11	3.01	10.38	08	57	38
121.5662	23.8597	2021	06	11	3.41	10.32	09	01	32
121.5513	23.8605	2021	06	11	2.43	10.16	09	02	05
121.5543	23.8572	2021	06	11	2.53	9.62	09	24	57
121.5665	23.8107	2021	06	11	2.57	39.23	09	39	23
121.5257	23.8705	2021	06	11	2.58	11.48	09	45	49
121.5525	23.8795	2021	06	11	3.01	6.82	19	59	15
121.5142	23.8853	2021	06	11	2.84	10.31	23	16	34
121.5578	23.8733	2021	06	11	2.84	10.21	23	44	01
121.6335	23.8607	2021	06	13	4.3	41.06	02	39	11
121.569	23.8933	2021	06	13	3.42	7.76	15	15	13
121.5638	23.9017	2021	06	13	3.26	7.8	15	15	26
121.5597	23.8948	2021	06	13	2.72	6.45	15	15	38
121.5665	23.894	2021	06	13	2.5	7.85	15	16	02
121.5453	23.9008	2021	06	14	2.31	10.72	03	32	19
121.5193	23.8935	2021	06	14	4.09	11.8	15	44	52
121.576	23.8983	2021	06	18	3.34	8.32	02	13	34
121.4727	23.7933	2021	06	20	5.03	10.77	14	50	13
121.4538	23.8953	2021	06	23	3.18	18.02	05	12	44
121.4993	24.0657	2021	06	23	4.88	23.63	05	40	24
121.6477	24.2067	2021	06	23	3.19	13.7	07	01	48
121.5625	23.8937	2021	06	23	2.76	6.3	19	50	49
121.5617	23.8463	2021	06	23	2.31	2.59	23	09	42
121.4382	23.8812	2021	06	24	2.49	17.85	01	45	26
121.4652	23.7852	2021	06	24	3.38	11.45	03	04	37
121.6518	23.9143	2021	06	24	2.53	40.93	04	19	22
121.4535	23.8743	2021	06	28	4.75	18.45	09	08	18
121.3852	23.7147	2021	06	28	2.85	12.99	09	09	36
121.4703	23.9103	2021	06	30	3.74	19.03	16	51	11
121.5713	23.8905	2021	07	01	2.98	7.54	11	07	55
121.5608	23.7583	2021	07	01	2.92	6.5	12	06	44
121.441	23.8452	2021	07	01	2.52	18.09	20	21	10
121.5992	23.9742	2021	07	02	2.3	6.19	00	25	43
121.4777	23.7275	2021	07	02	2.68	7.36	05	25	57
121.4927	23.6223	2021	07	02	3.04	33.68	06	29	43
121.4638	23.9162	2021	07	02	2.41	17.99	11	04	06
121.479	23.8135	2021	07	03	2.35	8.75	02	45	34
121.6765	24.0997	2021	07	03	2.46	10.14	07	31	49
121.673	24.1002	2021	07	03	2.83	9.37	07	34	14
121.6842	24.0868	2021	07	03	3.96	8.83	11	50	28
121.6937	24.097	2021	07	03	2.53	8.81	13	48	45
121.7015	24.129	2021	07	03	2.45	8.04	18	20	12
121.4362	23.8363	2021	07	03	2.58	17.32	22	33	54
121.4545	23.9138	2021	07	04	2.79	21.89	18	44	58
121.6643	24.1233	2021	07	05	2.44	9.65	07	59	47
121.4602	23.9082	2021	07	05	3.72	21.38	14	41	59
121.4535	23.8833	2021	07	05	4.75	21.98	15	12	31
121.5245	23.8773	2021	07	06	4.65	10.12	10	26	35
121.66	24.0683	2021	07	06	3.29	28.35	11	35	08
121.5922	23.8487	2021	07	06	2.61	21.44	15	52	36
121.5073	24.0343	2021	07	06	2.6	19.05	16	27	54
121.5105	24.0323	2021	07	06	2.8	19.55	16	29	27
121.5738	23.8953	2021	07	06	4.33	6.86	19	21	45
121.5693	23.8827	2021	07	06	2.62	12.26	19	23	37
121.568	23.8913	2021	07	06	2.94	7.25	19	27	21
121.5663	23.8942	2021	07	06	2.31	9.39	19	27	45
121.4587	23.9137	2021	07	06	2.41	19.44	20	19	29
121.5755	23.9028	2021	07	06	2.36	7.16	20	34	32
121.573	23.8965	2021	07	06	2.33	8.89	21	42	40
121.5702	23.8928	2021	07	07	5.46	6.79	11	24	58
121.5598	23.9113	2021	07	07	2.97	10.74	11	30	15
121.539	23.9152	2021	07	07	2.71	8.62	11	30	27
121.5622	23.904	2021	07	07	2.38	9.08	11	30	57
121.6025	23.892	2021	07	07	2.79	12.84	11	31	44
121.5547	23.9005	2021	07	07	2.82	13.27	11	32	17
121.5733	23.9082	2021	07	07	2.6	6.69	11	33	16
121.5797	23.898	2021	07	07	3.02	8.93	11	35	21
121.5802	23.8978	2021	07	07	2.91	9.33	11	37	07
121.582	23.9167	2021	07	07	2.86	5.65	11	38	09
121.577	23.9045	2021	07	07	3.08	12.4	11	38	17
121.5888	23.8983	2021	07	07	4.33	9.52	11	39	12
121.5857	23.9143	2021	07	07	2.78	8.49	11	41	46
121.5765	23.9095	2021	07	07	3.59	7.73	11	42	59
121.5782	23.8997	2021	07	07	2.53	9.34	11	46	33
121.5635	23.8947	2021	07	07	2.52	8.12	11	46	41
121.5618	23.8972	2021	07	07	2.67	8.44	11	48	59
121.5632	23.896	2021	07	07	2.84	9.34	11	49	17
121.5793	23.9112	2021	07	07	2.57	5.75	11	55	00
121.5688	23.9035	2021	07	07	2.35	7.04	12	17	31
121.5828	23.913	2021	07	07	2.95	7.83	12	22	00
121.5868	23.9238	2021	07	07	2.9	5.96	12	22	03
121.5757	23.8988	2021	07	07	3.03	9.03	12	22	48
121.5835	23.909	2021	07	07	3.41	6.58	12	26	20
121.5625	23.8965	2021	07	07	2.64	10.35	12	27	27
121.5843	23.9075	2021	07	07	3.38	6.93	12	43	54
121.5802	23.916	2021	07	07	3.54	6.37	12	53	03
121.572	23.906	2021	07	07	3.2	6.98	13	00	58
121.5713	23.904	2021	07	07	2.82	9.09	13	01	33
121.5583	23.8987	2021	07	07	2.37	9.05	13	09	49
121.5722	23.9003	2021	07	07	2.33	7.79	13	31	03
121.574	23.8877	2021	07	07	4.68	9.1	13	38	27
121.567	23.8887	2021	07	07	2.54	7.27	13	42	48
121.578	23.9027	2021	07	07	2.59	9.17	13	50	45
121.581	23.8982	2021	07	07	2.58	9.87	14	28	23
121.5905	23.916	2021	07	07	3.43	6.74	14	35	07
121.5815	23.917	2021	07	07	2.74	5.72	14	42	13
121.5812	23.9152	2021	07	07	2.36	7.41	14	44	07
121.5792	23.9138	2021	07	07	3.06	5.32	14	44	20
121.5757	23.9107	2021	07	07	2.51	7.31	15	37	39
121.552	23.8815	2021	07	07	2.75	7.25	15	39	05
121.5582	23.8837	2021	07	07	2.32	7.9	16	57	09
121.5502	23.875	2021	07	07	2.75	7.16	17	54	48
121.5862	23.9185	2021	07	07	3.39	5.41	18	50	59
121.7113	23.7823	2021	07	07	2.58	45.39	18	51	46
121.5858	23.9225	2021	07	07	2.7	5.09	18	53	32
121.5675	23.9015	2021	07	07	2.46	10.23	21	04	04
121.5812	23.9133	2021	07	07	2.52	9.93	21	04	11
121.6853	24.1035	2021	07	07	3.81	8.76	21	31	14
121.6843	24.0958	2021	07	07	2.81	9.38	21	32	03
121.6752	24.1085	2021	07	07	2.8	7.59	21	35	13
121.6795	24.1082	2021	07	07	3.12	8.54	21	35	53
121.5672	23.8923	2021	07	07	5.51	8.24	22	11	55
121.5705	23.8938	2021	07	07	3.49	9.14	22	13	34
121.5573	23.8717	2021	07	07	2.55	5.05	22	16	19
121.5663	23.8953	2021	07	07	2.64	8.82	22	30	17
121.5658	23.8985	2021	07	07	3.47	10.39	22	31	08
121.5555	23.8918	2021	07	07	4.12	8.39	23	31	02
121.6862	24.1062	2021	07	08	2.69	7.7	00	42	52
121.5797	23.9053	2021	07	08	2.4	5.19	01	31	53
121.5843	23.9103	2021	07	08	3.06	5.26	01	33	28
121.5525	23.8622	2021	07	08	2.36	5.61	04	51	49
121.5788	23.9152	2021	07	08	2.49	5.79	08	03	43
121.6258	23.9408	2021	07	08	2.76	39.13	08	17	39
121.4405	23.8878	2021	07	08	2.42	16.45	12	19	28
